720,816144522
721,48679790
722,625284221
723,361665812
724,671800704
725,77367193
726,781203010
727,890218194
728,627019010
729,390482113
730,565909750
731,940238439
732,746969498
733,495849521
734,222864104
735,921005163
736,186034819
737,755191046
738,32764435
739,415938001
740,278872857
741,199946924
742,275554681
743,499400434
744,247731511
745,585755144
746,364269628
747,487053515
748,536893803
749,561452504
750,820936792
751,809020739
752,283897032
753,199699628
754,768023695
755,899884844
756,488455672
757,125778374
758,262003997
759,343430434
760,275106041
761,740669613
762,64090180
763,150406695
764,443274170
765,884747517
766,833204312
767,784075922
768,211318715
769,475588065
770,478825284
771,834343269
772,209525360
773,129246796
774,87761929
775,723684322
776,633341627
777,818057994
778,484945179
779,852865457
780,659980550
781,859182313
782,105102042
783,185906282
784,576077779
785,937629025
786,607288975
787,646429673
788,96981674
789,731096458
790,523778654
791,135932340
792,499445876
793,238401156
794,370634785
795,131851329
796,531447915
797,542921504
798,160739933
799,684364714
800,503075956
801,589647834
802,634670142
803,702562945
804,237500591
805,268464824
806,580604299
807,267174029
808,857581931
809,261871687
810,472744608
811,899861069
812,844721034
813,725358269
814,591900976
815,899779312
816,748643236
817,133637103
818,841124447
819,71367830
820,223715553
821,868591059
822,226831079
823,777589568
824,897189393
825,391341305
826,745871178
827,793175035
828,171375510
829,332943960
830,143899360
831,782574257
832,458757337
833,529062129
834,813499099
835,249449974
836,946772979
837,184713013
838,971695195
839,931633315
840,393017754
841,605177046
842,513072283
843,555582385
844,476297130
845,760410763
846,683901882
847,84565281
848,741883256
849,365677333
850,607169818
851,12045563
852,463192394
853,264785920
854,474984235
855,30115755
856,729040136
857,921548134
858,12708886
859,567921691
860,601553542
861,706333609
862,634649403
863,666691528
864,144068654
865,580644193
866,296853993
867,358563930
868,307267142
869,65272256
870,229442851
871,638185455
872,234317376
873,603108040
874,857010140
875,286361431
876,335179108
877,470704359
878,463580456
879,586535091
880,360745893
881,108999813
882,32765068
883,129521361
884,802951976
885,571707658
886,269405193
887,615935309
888,30944573
889,420553710
890,588486311
891,688094486
892,305589371
893,590052522
894,357378479
895,743968270
896,538645397
897,470913791
898,750430348
899,495110266
900,803848827
901,489792864
902,722548448
903,357193974
904,423678616
905,661997727
906,567816500
907,622890732
908,831502412
909,695921222
910,484405473
911,350487686
912,792175180
913,34977414
914,669778061
915,979417309
916,255395798
917,843319954
918,632773986
919,641608127
920,603533426
921,642225305
922,826054999
923,205398023
924,705758165
925,732966063
926,102819369
927,842133577
928,27364417
929,157324609
930,656768524
931,544072889
932,452207334
933,235069705
934,318030730
935,48852573
936,812932965
937,232336367
938,789216932
939,223544831
940,918202714
941,646046888
942,774931914
943,474759686
944,374063376
945,777854583
946,189721485
947,485649526
948,850105247
949,544126702
950,808371333
951,907021096
952,187602480
953,557423026
954,382151002
955,259570169
956,946514268
957,671666200
958,757173360
959,525507802
960,834559869
961,23460241
962,362988255
963,749689538
964,359445089
965,110339629
966,807432487
967,16961315
968,434014075
969,407643035
970,327775203
971,730133483
972,161304789
973,580864508
974,289374999
975,671135346
976,696333596
977,419777090
978,766338432
979,4907919
980,613038961
981,681362198
982,984450791
983,828565900
984,864967603
985,847614708
986,357708209
987,235831304
988,168009333
989,538996219
990,70381415
991,837568803
992,883945276
993,134242656
994,55171537
995,781550252
996,279000155
997,188795195
998,410493887
999,194669664
1000,39295470
1001,39380619
1002,955152512
1003,729944759
1004,371753393
1005,314633323
1006,862162560
1007,611523442
1008,445504516
1009,798523419
1010,519285528
1011,978482445
1012,706731146
1013,865690788
1014,395108312
1015,209206510
1016,207910553
1017,637738857
1018,946801303
1019,272001553
1020,56135914
1021,524271778
1022,647220255
1023,861404224
1024,649412
1025,448606549
1026,485125030
1027,662078429
1028,223066355
1029,230830077
1030,755011809
1031,195815765
1032,743386917
1033,576995099
1034,448546556
1035,665855741
1036,484844695
1037,476116388
1038,244440344
1039,351881773
1040,30412215
1041,333988656
1042,308274329
1043,973445833
1044,968691288
1045,290028832
1046,866476204
1047,413334843
1048,646001738
1049,811931710
1050,813314316
1051,634131973
1052,920357156
1053,213869658
1054,895587248
1055,436401916
1056,538573732
1057,287695066
1058,976579901
1059,407557326
1060,872478800
1061,132480704
1062,387180278
1063,970822805
1064,54084280
1065,100021532
1066,946454827
1067,42975113
1068,6943602
1069,622175712
1070,991249371
1071,440334079
1072,590209922
1073,963275604
1074,914625162
1075,638318878
1076,316341934
1077,796595419
1078,362777188
1079,390955101
1080,159149297
1081,840776674
1082,256885557
1083,23533106
1084,423559276
1085,623091377
1086,292860847
1087,562693255
1088,492023342
1089,445661232
1090,834939910
1091,966260019
1092,396006120
1093,635609917
1094,572627419
1095,56556113
1096,228055703
1097,104756214
1098,548869191
1099,439323396
1100,279348197
1101,846562278
1102,374224219
1103,987966610
1104,59877836
1105,533261412
1106,450798849
1107,86601395
1108,603311310
1109,48322008
1110,672964420
1111,588266712
1112,425576701
1113,782102031
1114,786404811
1115,646042762
1116,722868754
1117,805740965
1118,311891816
1119,833532740
1120,864854728
1121,207200800
1122,488588853
1123,826299872
1124,931581257
1125,953119869
1126,780578589
1127,615703008
1128,738339999
1129,133766411
1130,701935905
1131,333481843
1132,949446918
1133,413321122
1134,622755216
1135,576514919
1136,842397930
1137,996258314
1138,748137255
1139,240361613
1140,677945404
1141,211471897
1142,851635703
1143,660795103
1144,704908680
1145,327653357
1146,842499633
1147,381766093
1148,103315412
1149,102492895
1150,809940777
1151,12157215
1152,762716698
1153,518237540
1154,533543591
1155,391472932
1156,951677765
1157,114862985
1158,914281561
1159,925631758
1160,209731537
1161,125327265
1162,28434899
1163,444559410
1164,967694669
1165,712014385
1166,598861248
1167,335647912
1168,145844740
1169,249153222
1170,594825119
1171,769961596
1172,443831272
1173,804934625
1174,646283001
1175,233649768
1176,66934075
1177,427496514
1178,526486273
1179,535651196
1180,583808503
1181,257604571
1182,411788380
1183,329485272
1184,630026164
1185,752413294
1186,430425677
1187,702332895
1188,191890729
1189,327256540
1190,240922735
1191,173032390
1192,303883379
1193,536559992
1194,136127843
1195,463763762
1196,997925751
1197,660734488
1198,152285836
1199,591998411
1200,140662818
1201,275833621
1202,703380937
1203,430616249
1204,711143273
1205,991217741
1206,671038826
1207,362045834
1208,111259599
1209,434895446
1210,680996905
1211,706676175
1212,577560818
1213,426716409
1214,897881397
1215,201842315
1216,714130746
1217,512497536
1218,710663830
1219,939230022
1220,709104429
1221,173870514
1222,954473791
1223,425236547
1224,955283855
1225,737541537
1226,172904380
1227,465709839
1228,271634729
1229,330172373
1230,804624326
1231,913507889
1232,603105211
1233,600980137
1234,421671737
1235,91266721
1236,958335207
1237,904251209
1238,377955588
1239,693177038
1240,747912072
1241,283909984
1242,80910363
1243,405567673
1244,319736017
1245,59727815
1246,859886813
1247,930226074
1248,649175676
1249,844968261
1250,693097886
1251,721879695
1252,840337324
1253,303890082
1254,35678515
1255,408265475
1256,252808547
1257,483505215
1258,81878648
1259,199311960
1260,154979276
1261,337301446
1262,536513993
1263,162330717
1264,432289882
1265,622790498
1266,181103533
1267,300676029
1268,476157161
1269,42050501
1270,961745424
1271,57170752
1272,505750951
1273,775923567
1274,475053068
1275,685721587
1276,505809930
1277,41317902
1278,249738050
1279,608728341
1280,666802076
1281,216213783
1282,471198879
1283,968668928
1284,155352540
1285,534160117
1286,586813161
1287,596035887
1288,701122028
1289,487839546
1290,371798804
1291,405760603
1292,524276065
1293,123459700
1294,770662314
1295,54985074
1296,165613453
1297,265166877
1298,338182778
1299,18764743
1300,761316440
1301,573355567
1302,898954011
1303,951841208
1304,28948153
1305,549494890
1306,699654300
1307,108859196
1308,368525208
1309,408381055
1310,364284319
1311,591884054
1312,638295938
1313,253606355
1314,910274183
1315,358386668
1316,943886512
1317,409743128
1318,463365109
1319,839797148
1320,937317860
1321,473055123
1322,381980096
1323,876376797
1324,582343420
1325,208698157
1326,530822066
1327,928503085
1328,587576914
1329,630643437
1330,445569118
1331,889550174
1332,690918594
1333,982288605
1334,657491316
1335,931181126
1336,481942519
1337,131515468
1338,117794772
1339,143247240
1340,793177065
1341,38166519
1342,354709015
1343,264982417
1344,548685225
1345,911653454
1346,446554567
1347,726038802
1348,497858492
1349,502763090
1350,630307311
1351,612400063
1352,93513900
1353,328044167
1354,793007899
1355,71580074
1356,153146581
1357,867285094
1358,672717959
1359,167477451
1360,282941522
1361,827010157
1362,171274147
1363,645218365
1364,768813047
1365,994423948
1366,922543754
1367,718229532
1368,466799029
1369,663938776
1370,648688117
1371,747166174
1372,858380662
1373,682601304
1374,434770395
1375,824468991
1376,287221434
1377,193709268
1378,952812012
1379,618760197
1380,397679167
1381,353132609
1382,143699781
1383,477616000
1384,26735130
1385,643939330
1386,422233228
1387,655905665
1388,745697414
1389,257180388
1390,845548904
1391,697165881
1392,803613841
1393,445110046
1394,386757147
1395,83810662
1396,124911164
1397,330343709
1398,518952249
1399,688795168
1400,283322735
1401,807548047
1402,897568574
1403,948861100
1404,681429622
1405,51525366
1406,711032334
1407,97779016
1408,878942839
1409,423481026
1410,872148609
1411,955690888
1412,714782418
1413,301573110
1414,988672350
1415,498380741
1416,890879012
1417,849804351
1418,778341392
1419,49974966
1420,439393304
1421,435854920
1422,388725650
1423,852620503
1424,855360474
1425,653187476
1426,94614214
1427,647796470
1428,170567727
1429,125537909
1430,121107798
1431,712433163
1432,259210950
1433,926947399
1434,208672970
1435,427126940
1436,507911756
1437,787194004
1438,749824187
1439,900188664
1440,538832514
1441,882031464
1442,893551933
1443,118682053
1444,419852148
1445,471154896
1446,1299894
1447,780473231
1448,884616894
1449,801374794
1450,624090345
1451,776028152
1452,408699996
1453,395333283
1454,468824981
1455,38800247
1456,377455231
1457,731487768
1458,8719414
1459,586069415
1460,74765209
1461,356090315
1462,199820670
1463,87293678
1464,773127550
1465,288154008
1466,573904581
1467,816646913
1468,956095764
1469,701958008
1470,554315215
1471,195232774
1472,665541772
1473,564182313
1474,134194999
1475,602356579
1476,64048125
1477,756498319
1478,693870591
1479,916377066
1480,229622229
1481,489781850
1482,490638117
1483,370548218
1484,54338818
1485,270836244
1486,678832075
1487,193492408
1488,584529648
1489,156892169
1490,288078115
1491,608924258
1492,90585273
1493,452761358
1494,290995458
1495,616898550
1496,472964341
1497,817088725
1498,518791336
1499,328694098
1500,194959370
1501,656712990
1502,162918506
1503,690995005
1504,546372484
1505,461818451
1506,771300923
1507,418635249
1508,742876529
1509,909708466
1510,976989750
1511,957336762
1512,813532078
1513,900632557
1514,803133293
1515,824667254
1516,196483637
1517,75698095
1518,648853130
1519,83696938
1520,813520329
1521,135396116
1522,124805663
1523,302513695
1524,593194492
1525,106046742
1526,274532682
1527,285783752
1528,495352106
1529,469229218
1530,179121467
1531,941303758
1532,754316755
1533,691534875
1534,199842739
1535,728260306
1536,869250879
1537,308953578
1538,852126819
1539,954239458
1540,935176683
1541,206092896
1542,21787778
1543,632271843
1544,967523423
1545,340638545
1546,732616586
1547,301762905
1548,433840281
1549,459772412
1550,507798204
1551,838430841
1552,458958395
1553,452475044
1554,294178583
1555,146627272
1556,178428183
1557,775499730
1558,172677244
1559,771952671
1560,443841244
1561,324411334
1562,321078367
1563,97785431
1564,264978055
1565,901146414
1566,498820528
1567,790982575
1568,359720623
1569,697055461
1570,995654709
1571,435631347
1572,782717681
1573,172043930
1574,537556867
1575,66605568
1576,744661511
1577,454404833
1578,757886520
1579,316921180
1580,421206615
1581,902518135
1582,522058209
1583,13852882
1584,438629664
1585,450844346
1586,7539767
1587,882777915
1588,847368389
1589,440353005
1590,13042828
1591,386963149
1592,170622464
1593,980764355
1594,403431159
1595,864205527
1596,752876111
1597,461294977
1598,73906938
1599,472488490
1600,303127378
1601,2861123
1602,441949131
1603,16345236
1604,235200093
1605,963798116
1606,90490551
1607,855705225
1608,199868186
1609,29173551
1610,368674868
1611,494701911
1612,493238460
1613,59909455
1614,718633696
1615,949972620
1616,647071894
1617,199178286
1618,374451324
1619,404130640
1620,356790496
1621,484157797
1622,585572922
1623,825474870
1624,573226197
1625,538576871
1626,483225311
1627,3142258
1628,325753243
1629,66892585
1630,533606058
1631,741811180
1632,349681255
1633,1095314
1634,770787846
1635,814681181
1636,528040108
1637,450981097
1638,420926570
1639,9733815
1640,184741316
1641,886725370
1642,982920516
1643,497640631
1644,56843347
1645,962787436
1646,660063825
1647,108464991
1648,880538842
1649,517588351
1650,332801084
1651,550152545
1652,103598453
1653,856987414
1654,355781942
1655,384395910
1656,616237954
1657,374613707
1658,125870168
1659,500118761
1660,925076315
1661,325610561
1662,763364827
1663,769876900
1664,278723506
1665,333679636
1666,641349824
1667,542103067
1668,292305722
1669,130846245
1670,487675750
1671,767406722
1672,882225082
1673,831008965
1674,204657381
1675,397208672
1676,223859898
1677,386558750
1678,936208479
1679,653089391
1680,606697234
1681,69582366
1682,727915978
1683,613585206
1684,359131762
1685,289839052
1686,9363129
1687,374070316
1688,919620186
1689,88877477
1690,263618865
1691,741352285
1692,40538833
1693,484670446
1694,434043653
1695,847978965
1696,325024385
1697,398123963
1698,797769676
1699,693054548
1700,328794017
1701,717831275
1702,12690340
1703,257235416
1704,843811593
1705,409232286
1706,647783551
1707,735352779
1708,860741211
1709,136998495
1710,126407284
1711,672778147
1712,122472505
1713,212102518
1714,328628687
1715,109598478
1716,39321626
1717,532708325
1718,655133036
1719,923462860
1720,599971839
1721,902595408
1722,608112582
1723,236185023
1724,918331458
1725,932323704
1726,308749607
1727,427680795
1728,76738357
1729,242453009
1730,628715405
1731,452432869
1732,692012735
1733,738002615
1734,810354569
1735,994198901
1736,159628210
1737,847891475
1738,268483262
1739,972586262
1740,633750920
1741,968814387
1742,372890868
1743,465717764
1744,307238058
1745,749385482
1746,227267677
1747,103564323
1748,854944140
1749,419927603
1750,310789889
1751,286280715
1752,69727041
1753,292157225
1754,166424996
1755,130626918
1756,772364765
1757,834377533
1758,907784205
1759,423323542
1760,682588795
1761,186806651
1762,923490773
1763,845585117
1764,598475326
1765,848382779
1766,944524342
1767,766466506
1768,296969603
1769,94631975
1770,574352552
1771,481169673
1772,722137809
1773,857026898
1774,880782222
1775,511107291
1776,677677593
1777,57385603
1778,900211766
1779,975251933
1780,355832013
1781,893879639
1782,304877304
1783,635666081
1784,432462879
1785,549974358
1786,166252570
1787,181379130
1788,527068427
1789,112620098
1790,290819042
1791,903180614
1792,807469613
1793,865109483
1794,816079420
1795,167285839
1796,860719450
1797,604224430
1798,6149399
1799,137831010
1800,34142580
1801,215914075
1802,83955563
1803,986629903
1804,427327719
1805,240662508
1806,187482224
1807,269757620
1808,73200031
1809,347541676
1810,994749805
1811,6858244
1812,784895094
1813,907406831
1814,410378130
1815,89565465
1816,813690298
1817,718546758
1818,852508391
1819,23368876
1820,470069485
1821,340079561
1822,282405046
1823,941476653
1824,474254254
1825,679853810
1826,827988368
1827,622387260
1828,629249945
1829,704855922
1830,20769803
1831,449446957
1832,571602869
1833,647170203
1834,467877237
1835,612337686
1836,379457115
1837,914888770
1838,996001845
1839,387648770
1840,788696757
1841,522974150
1842,322659719
1843,245577427
1844,981505244
1845,355275802
1846,857991730
1847,206632369
1848,911243844
1849,857486515
1850,853674407
1851,865476225
1852,566146572
1853,18506235
1854,393281375
1855,186365502
1856,585000772
1857,625135128
1858,355542825
1859,857238114
1860,844290427
1861,643234547
1862,308797194
1863,193825651
1864,676367402
1865,229839224
1866,566180989
1867,493209573
1868,404389150
1869,208301963
1870,23723509
1871,196179539
1872,236299201
1873,599370092
1874,603839137
1875,504016600
1876,56367171
1877,157806299
1878,67802435
1879,572156057
1880,77970745
1881,365914744
1882,660210203
1883,310978389
1884,725746996
1885,698851061
1886,339837200
1887,216085958
1888,951165368
1889,157506568
1890,97060988
1891,586962033
1892,613929622
1893,816330548
1894,171862987
1895,597397494
1896,103814164
1897,144401705
1898,536013944
1899,184498183
1900,400382957
1901,87340386
1902,419451841
1903,314407491
1904,637333472
1905,31352333
1906,878479836
1907,134010798
1908,12031308
1909,285459933
1910,431847294
1911,985664002
1912,48398908
1913,310894312
1914,917109689
1915,171376370
1916,370723259
1917,927279820
1918,905786915
1919,657508326
1920,884016439
1921,531644201
1922,623917126
1923,57913889
1924,224213823
1925,725854224
1926,33388295
1927,18661363
1928,248581712
1929,19990543
1930,365367900
1931,84035181
1932,118957777
1933,660309928
1934,187846844
1935,724242368
1936,625283772
1937,829128942
1938,694783099
1939,95648927
1940,506935504
1941,711848268
1942,77803027
1943,750235735
1944,894517412
1945,728540392
1946,331196797
1947,437395802
1948,849801546
1949,384032742
1950,993635357
1951,266374475
1952,39666361
1953,997476159
1954,228524638
1955,16398806
1956,311361387
1957,444473988
1958,185981840
1959,175378891
1960,454427100
1961,910681351
1962,966898573
1963,171035547
1964,597512463
1965,929839710
1966,589047478
1967,510591479
1968,144560916
1969,885896325
1970,37679721
1971,736501423
1972,949922904
1973,488526599
1974,56895831
1975,128923942
1976,425853447
1977,526227538
1978,16657372
1979,448736389
1980,701055961
1981,32143423
1982,732234232
1983,943856061
1984,523790766
1985,875832521
1986,935564789
1987,377314019
1988,603857721
1989,946907381
1990,779688402
1991,184587500
1992,515838949
1993,857542633
1994,708445255
1995,503571812
1996,901136998
1997,293835273
1998,128461545
1999,598859095
2000,747354750
2001,434071781
2002,808009309
2003,775148199
2004,905568681
2005,301262770
2006,223938600
2007,498747582
2008,614722317
2009,379474136
2010,761112289
2011,962125476
2012,969506001
2013,253800621
2014,432603192
2015,363379311
2016,721274435
2017,956460687
2018,297280320
2019,280848156
2020,99523237
2021,603928269
2022,589892006
2023,706558095
2024,39499247
2025,28850924
2026,442549808
2027,30210927
2028,688547805
2029,154367712
2030,969139488
2031,472357943
2032,27176675
2033,936105111
2034,851397663
2035,723497805
2036,820280566
2037,871764660
2038,744614559
2039,184752443
2040,678269729
2041,876982638
2042,926282671
2043,432730275
2044,156770662
2045,630239574
2046,937250282
2047,130515813
2048,225245651
2049,245882168
2050,436274712
2051,867496564
2052,76309512
2053,819990447
2054,611422286
2055,663878585
2056,342116789
2057,217114396
2058,735545205
2059,492619523
2060,308225002
2061,314828909
2062,828921968
2063,621471925
2064,93458507
2065,510917278
2066,722884422
2067,498667073
2068,467446632
2069,743552954
2070,529662304
2071,216247686
2072,590143428
2073,773279307
2074,391058347
2075,883637963
2076,330462600
2077,78690229
2078,945287890
2079,562453251
2080,763981596
2081,776607901
2082,757170727
2083,198870448
2084,438090099
2085,354063217
2086,370236731
2087,708266862
2088,309627182
2089,860330386
2090,440447851
2091,535948063
2092,598409475
2093,869388274
2094,472275316
2095,362824699
2096,934171468
2097,127902542
2098,748191091
2099,253657026
2100,975404195
2101,230222617
2102,306658417
2103,182666727
2104,956615052
2105,995418907
2106,958627624
2107,770470916
2108,928339280
2109,422935403
2110,310902035
2111,536870446
2112,351156943
2113,599290256
2114,372472905
2115,679462054
2116,515938774
2117,151669021
2118,350135505
2119,346916505
2120,463909660
2121,578701731
2122,964869708
2123,927751336
2124,852020011
2125,898550668
2126,779638117
2127,138833861
2128,176720372
2129,308548968
2130,185484538
2131,814162922
2132,264919824
2133,832495908
2134,409695422
2135,551472476
2136,69677580
2137,2179010
2138,197207195
2139,827688041
2140,837569953
2141,368970117
2142,722591372
2143,466661874
